0,18.1247119904,9.375,43.7649542576,47.3676155494
500,6.70914459229,54.375,57.4700914849,64.15365779
1000,6.82473707199,53.125,57.4700914849,63.7633914907
1500,7.34637069702,51.875,57.4700914849,64.15365779
2000,7.22258853912,52.1875,57.4700914849,64.15365779
2500,6.73258018494,55.3125,57.248416608,63.6623813897
3000,6.98449230194,52.1875,57.2660098522,63.5843281298
3500,6.0250453949,60.9375,59.0112596763,65.8126721763
4000,7.01205873489,54.6875,57.4700914849,64.15365779
4500,7.08545637131,54.0625,57.4700914849,64.15365779
5000,6.89766597748,52.1875,57.4700914849,64.15365779
5500,6.91933727264,55.0,57.4700914849,64.15365779
6000,6.92825174332,54.375,57.4700914849,64.15365779
6500,6.52781867981,56.25,57.4700914849,64.15365779
7000,5.75245904922,63.75,59.0112596763,65.8126721763
7500,6.97098684311,51.875,57.4700914849,64.15365779
8000,7.04667758942,52.5,57.4700914849,64.15365779
8500,6.70574045181,55.0,57.4700914849,64.15365779
9000,6.9882979393,54.375,57.4700914849,64.15365779
9500,6.72088813782,54.375,57.4700914849,64.15365779
10000,7.05360889435,54.0625,57.4700914849,64.15365779
10500,5.55429124832,63.75,59.0112596763,65.8126721763
11000,6.85610342026,55.9375,57.4700914849,64.15365779
11500,6.56036186218,54.6875,57.4700914849,64.15365779
12000,6.70402908325,54.6875,57.4700914849,64.15365779
12500,6.55479335785,56.5625,57.4700914849,64.15365779
13000,6.68826198578,55.3125,57.4700914849,64.15365779
13500,6.4903254509,56.25,57.4700914849,64.15365779
14000,6.22835874557,61.5625,59.0112596763,65.8126721763
14500,7.19442224503,51.25,57.4700914849,64.15365779
15000,7.30160427094,54.0625,57.2660098522,63.8996020814
15500,6.91634893417,54.6875,57.4700914849,64.15365779
16000,6.91208648682,54.6875,57.4700914849,64.15365779
16500,7.01778697968,52.8125,57.4700914849,64.15365779
17000,6.98791694641,55.9375,57.4700914849,64.15365779
17500,6.75805425644,53.4375,57.4700914849,64.15365779
18000,7.29250049591,51.5625,57.4700914849,64.15365779
18500,6.39155006409,57.1875,57.4700914849,64.15365779
19000,6.73634052277,55.3125,57.4700914849,64.15365779
19500,7.23269939423,54.0625,57.2660098522,63.8996020814
20000,6.91453170776,53.4375,57.4700914849,64.15365779
20500,6.72300338745,55.0,57.4700914849,64.15365779
21000,6.58860635757,56.5625,57.4700914849,64.15365779
21500,5.90208292007,61.5625,59.0112596763,65.8126721763
22000,6.9249625206,55.9375,57.4700914849,64.15365779
22500,6.82851028442,55.3125,57.4700914849,64.15365779
23000,7.09119415283,51.5625,57.4700914849,64.15365779
23500,6.73739290237,56.25,57.4700914849,64.15365779
24000,6.92554950714,53.125,57.4700914849,64.15365779
24500,7.00219249725,53.4375,57.4700914849,64.15365779
25000,5.89009237289,64.0625,59.0112596763,65.8126721763
25500,6.41591262817,58.75,57.4700914849,64.15365779
26000,6.96159601212,52.8125,57.4700914849,64.15365779
26500,7.17647361755,53.4375,57.4700914849,64.15365779
27000,6.83915519714,55.3125,57.4700914849,64.15365779
27500,6.66841745377,55.0,57.4700914849,64.15365779
28000,6.73908281326,55.0,57.4700914849,64.15365779
28500,5.81312608719,63.75,59.0112596763,65.8126721763
29000,6.54799032211,55.3125,57.4700914849,64.15365779
29500,6.86906099319,52.8125,57.4700914849,64.15365779
30000,7.04403066635,53.75,57.4700914849,64.15365779
30500,7.12572383881,50.625,57.4700914849,64.15365779
31000,6.66207265854,55.9375,57.4700914849,64.15365779
31500,6.75949287415,54.6875,57.4700914849,64.15365779
32000,5.5660738945,64.375,59.0112596763,65.8126721763
32500,6.92490816116,52.1875,57.4700914849,64.15365779
33000,6.79543590546,54.6875,57.4700914849,64.15365779
33500,6.60154771805,59.6875,57.4700914849,64.15365779
34000,6.74237346649,54.6875,57.4700914849,64.15365779
34500,6.84802055359,53.75,57.4700914849,64.15365779
35000,6.76469755173,55.625,57.4700914849,64.15365779
35500,6.09425497055,59.0625,57.4700914849,64.15365779
36000,6.50604915619,56.25,57.4700914849,64.15365779
36500,6.56103229523,57.8125,57.4700914849,64.15365779
37000,7.06896591187,54.375,57.4700914849,64.15365779
37500,7.05954170227,52.5,57.4700914849,64.15365779
38000,6.51818132401,57.1875,57.4700914849,64.15365779
38500,6.76323747635,53.125,57.4700914849,64.15365779
39000,6.69137525558,53.75,57.4700914849,64.15365779
39500,6.0411195755,61.5625,59.0112596763,65.8126721763
40000,6.49696588516,59.0625,57.4700914849,64.15365779
40500,7.13792848587,51.5625,57.4700914849,64.15365779
41000,6.56866645813,53.4375,57.4700914849,64.15365779
41500,6.59817552567,56.875,57.4700914849,64.15365779
42000,6.91637372971,53.75,57.4700914849,64.15365779
42500,6.8267364502,53.75,57.4700914849,64.15365779
43000,6.23103380203,61.5625,59.0112596763,65.8126721763
43500,6.68931674957,54.6875,57.4700914849,64.15365779
44000,6.79976654053,57.8125,57.4700914849,64.15365779
44500,6.41853666306,56.25,57.4700914849,64.15365779
45000,6.68096113205,55.9375,57.4700914849,64.15365779
45500,6.83160638809,54.6875,57.4700914849,64.15365779
46000,6.47080135345,56.875,57.4700914849,64.15365779
46500,5.70697975159,65.625,59.0112596763,65.8126721763
47000,7.03593349457,55.0,57.4700914849,64.15365779
47500,6.80887937546,53.125,57.4700914849,64.15365779
48000,6.52514648438,55.3125,57.4700914849,64.15365779
48500,6.76732778549,54.375,57.4700914849,64.15365779
49000,6.72669935226,55.3125,57.4700914849,64.15365779
49500,6.76923322678,57.8125,57.4700914849,64.15365779
50000,5.7299695015,61.25,59.0112596763,65.8126721763
50500,7.22991895676,53.4375,57.4700914849,64.15365779
51000,6.63814926147,55.3125,57.4700914849,64.15365779
51500,6.5380396843,55.625,57.4700914849,64.15365779
52000,6.92601966858,55.0,57.4700914849,64.15365779
52500,7.14879417419,53.75,57.4700914849,64.15365779
53000,6.71779298782,56.5625,57.4700914849,64.15365779
53500,5.77242994308,61.875,57.4700914849,64.15365779
54000,7.15168476105,52.8125,57.4700914849,64.15365779
54500,6.74157428741,54.6875,57.4700914849,64.15365779
55000,6.94386529922,52.8125,57.4700914849,64.15365779
55500,6.43541145325,58.75,57.4700914849,64.15365779
56000,6.84317159653,55.625,57.4700914849,64.15365779
56500,6.9745516777,54.375,57.4700914849,64.15365779
57000,6.72906446457,56.25,57.4700914849,64.15365779
57500,5.59894371033,64.6875,59.0112596763,65.8126721763
58000,6.75967025757,55.3125,57.4700914849,64.15365779
58500,7.11506319046,50.9375,57.4700914849,64.15365779
59000,6.86268615723,55.0,57.4700914849,64.15365779
59500,6.98422384262,55.0,57.4700914849,64.15365779
60000,6.60838937759,55.0,57.4700914849,64.15365779
60500,6.48945474625,55.0,57.4700914849,64.15365779
61000,5.67256975174,63.4375,59.0112596763,65.8126721763
61500,6.76922416687,55.9375,57.4700914849,64.15365779
62000,7.01744794846,55.625,57.4700914849,64.15365779
62500,7.02139616013,54.375,57.4700914849,64.15365779
63000,6.70360565186,54.6875,57.4700914849,64.15365779
63500,7.09163618088,51.25,57.4700914849,64.15365779
64000,7.04544210434,52.1875,57.4700914849,64.15365779
64500,5.96221446991,62.1875,59.0112596763,65.8126721763
65000,6.7527141571,56.5625,57.4700914849,64.15365779
65500,6.61725759506,55.9375,57.4700914849,64.15365779
66000,6.76173257828,56.875,57.4700914849,64.15365779
66500,6.92709350586,52.8125,57.4700914849,64.15365779
67000,6.8132019043,55.9375,57.4700914849,64.15365779
67500,7.0489358902,51.875,57.4700914849,64.15365779
68000,6.36788749695,58.4375,59.0112596763,65.8126721763
68500,7.11109685898,51.5625,57.4700914849,64.15365779
69000,6.58602571487,54.6875,57.4700914849,64.15365779
69500,6.8205704689,53.4375,57.4700914849,64.15365779
70000,6.45670366287,56.5625,57.4700914849,64.15365779
70500,6.95885276794,51.875,57.4700914849,64.15365779
71000,7.08517360687,52.1875,57.4700914849,64.15365779
71500,6.29878330231,57.1875,59.0112596763,65.8126721763
72000,6.79102087021,55.625,57.4700914849,64.15365779
72500,6.67859888077,53.125,57.4700914849,64.15365779
73000,7.28697347641,50.625,57.4700914849,64.15365779
73500,6.38744831085,58.4375,57.4700914849,64.15365779
74000,6.74186134338,55.3125,57.4700914849,64.15365779
74500,7.07184362411,52.8125,57.4700914849,64.15365779
75000,6.45190048218,58.4375,57.4700914849,64.15365779
75500,7.20496463776,54.0625,57.4700914849,64.15365779
76000,7.0856924057,54.375,57.4700914849,64.15365779
76500,6.78781652451,54.6875,57.4700914849,64.15365779
77000,6.61887359619,57.1875,57.4700914849,64.15365779
77500,7.16697835922,55.0,57.4700914849,64.15365779
78000,6.86483240128,55.9375,57.4700914849,64.15365779
78500,6.95512390137,54.375,57.4700914849,64.15365779
79000,6.07202911377,62.5,59.0112596763,65.8126721763
79500,6.8826956749,52.8125,57.4700914849,64.15365779
80000,6.80070209503,53.125,57.4700914849,64.15365779
80500,6.74497699738,55.625,57.4700914849,64.15365779
81000,6.65242624283,58.125,57.4700914849,64.15365779
